Date Time,p (mbar),Tpot (K),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),CO2 (ppm),T (K),Tdew (K),Tlog (K),Rain Rate (mm/h),Is Rain,Rain Type
2024-04-01 12:00:00,970.1733333333333,289.40083333333337,63.87944444444444,15.805277777777778,10.069166666666668,5.734166666666667,6.482222222222223,10.379722222222222,1173.4033333333332,6.986111111111111,10.985555555555557,216.0388888888889,0.0,0.0,258.9325,513.4816666666667,881.6727777777778,430.15555555555557,286.90388888888884,280.18055555555554,296.59999999999997,0.0,No,No Rain
2024-04-01 18:00:00,975.6758333333333,284.1697222222222,73.39305555555556,11.527222222222223,8.45722222222222,3.07,5.409166666666667,8.668333333333333,1200.5902777777778,3.3219444444444446,6.011388888888889,227.65555555555557,0.0,3.611111111111111,1.15,2.8430555555555554,4.349722222222223,428.3388888888889,282.17555555555555,277.6758333333333,291.6036111111111,0.0,No,No Rain
2024-04-02 00:00:00,977.6794444444445,282.7941666666667,84.32499999999999,10.618333333333332,8.943333333333333,1.6747222222222222,5.71,9.148055555555555,1207.9741666666666,1.676111111111111,2.81,198.46805555555557,0.0,0.0,0.035833333333333335,0.1802777777777778,0.3080555555555555,432.1361111111111,280.97416666666663,278.49583333333334,290.2941666666666,0.0,No,No Rain
2024-04-02 06:00:00,980.3644444444445,284.98333333333335,70.865,12.508888888888889,8.815,3.6950000000000003,5.611111111111111,8.990833333333335,1201.1238888888888,4.018888888888889,7.011111111111111,227.92499999999998,0.0,0.0,223.04638888888888,437.06055555555554,707.156388888889,427.01944444444445,283.3711111111111,278.2894444444444,292.26111111111106,0.0,No,No Rain
2024-04-02 12:00:00,981.5400000000001,287.7311111111111,54.458333333333336,15.062777777777777,8.17388888888889,6.887222222222222,5.196111111111112,8.328055555555556,1190.9586111111112,5.289166666666667,9.276666666666666,231.8388888888889,0.0,0.0,341.7997222222222,657.9338888888889,1164.3769444444445,424.2555555555556,286.2025,277.2019444444444,295.9794444444444,0.0,No,No Rain
2024-04-02 18:00:00,982.7130555555555,284.6927777777778,72.7575,12.419722222222223,8.990277777777777,3.4286111111111115,5.710277777777778,9.148055555555555,1204.331111111111,2.475833333333333,4.158888888888889,223.15833333333333,0.0,14.166666666666666,2.129166666666667,5.030277777777778,6.700555555555556,428.7611111111111,283.2761111111111,278.56916666666666,292.8508333333333,0.0,No,No Rain
2024-04-03 00:00:00,982.2833333333333,283.15472222222223,76.89972222222222,11.16777777777778,8.56611111111111,2.6019444444444444,5.4413888888888895,8.719722222222224,1210.6827777777778,3.232222222222222,5.084722222222222,218.0111111111111,0.0,0.0,0.12416666666666666,0.3080555555555555,0.49,430.275,281.7111111111111,277.87916666666666,290.13055555555553,0.0,No,No Rain
2024-04-03 06:00:00,981.8791666666667,285.39166666666665,74.90944444444443,12.97111111111111,9.651111111111112,3.320555555555556,6.136666666666667,9.829444444444444,1200.3591666666666,4.191111111111111,6.324166666666667,206.38333333333333,0.0,0.0,161.75805555555556,329.90611111111116,348.9422222222222,427.30277777777775,283.90194444444444,279.59194444444444,292.36805555555554,0.0,No,No Rain
2024-04-03 12:00:00,981.7305555555556,287.11805555555554,63.514166666666675,14.478055555555557,9.189444444444444,5.287777777777778,5.842499999999999,9.360277777777778,1193.193611111111,5.511388888888889,8.350000000000001,209.6222222222222,0.0,3.611111111111111,183.11,383.835,412.1411111111111,424.2472222222222,285.6086111111111,278.8844444444444,294.4266666666666,0.0,No,No Rain
2024-04-03 18:00:00,982.6416666666667,285.01416666666665,80.86694444444444,12.667499999999999,10.225833333333334,2.4427777777777777,6.498055555555556,10.405277777777776,1202.3247222222224,4.148611111111111,5.921388888888888,205.11111111111111,0.0,10.0,1.4863888888888888,3.4447222222222225,4.368333333333333,429.6,283.5905555555555,280.4266666666666,292.3736111111111,0.0,No,No Rain
